,path,emotion
1748,data/train-custom\12_02_01_01_kids-talking_happy.wav,happy
1749,data/train-custom\12_02_01_02_dogs-sitting_happy.wav,happy
1750,data/train-custom\12_02_01_02_kids-talking_happy.wav,happy
1751,data/train-custom\12_02_02_01_dogs-sitting_happy.wav,happy
1752,data/train-custom\12_02_02_01_kids-talking_happy.wav,happy
1753,data/train-custom\12_02_02_02_dogs-sitting_happy.wav,happy
1754,data/train-custom\12_02_02_02_kids-talking_happy.wav,happy
1755,data/train-custom\13_01_01_01_dogs-sitting_happy.wav,happy
1756,data/train-custom\13_01_01_01_kids-talking_happy.wav,happy
1757,data/train-custom\13_01_01_02_dogs-sitting_happy.wav,happy
1758,data/train-custom\13_01_01_02_kids-talking_happy.wav,happy
1759,data/train-custom\13_01_02_01_dogs-sitting_happy.wav,happy
1760,data/train-custom\13_01_02_01_kids-talking_happy.wav,happy
1761,data/train-custom\13_01_02_02_dogs-sitting_happy.wav,happy
1762,data/train-custom\13_01_02_02_kids-talking_happy.wav,happy
1763,data/train-custom\13_02_01_01_dogs-sitting_happy.wav,happy
1764,data/train-custom\13_02_01_01_kids-talking_happy.wav,happy
1765,data/train-custom\13_02_01_02_dogs-sitting_happy.wav,happy
1766,data/train-custom\13_02_01_02_kids-talking_happy.wav,happy
1767,data/train-custom\13_02_02_01_dogs-sitting_happy.wav,happy
1768,data/train-custom\13_02_02_01_kids-talking_happy.wav,happy
1769,data/train-custom\13_02_02_02_dogs-sitting_happy.wav,happy
1770,data/train-custom\13_02_02_02_kids-talking_happy.wav,happy
1771,data/train-custom\14_02_01_01_dogs-sitting_happy.wav,happy
1772,data/train-custom\14_02_01_01_kids-talking_happy.wav,happy
1773,data/train-custom\14_02_01_02_dogs-sitting_happy.wav,happy
1774,data/train-custom\14_02_01_02_kids-talking_happy.wav,happy
1775,data/train-custom\14_02_02_01_dogs-sitting_happy.wav,happy
1776,data/train-custom\14_02_02_01_kids-talking_happy.wav,happy
1777,data/train-custom\14_02_02_02_dogs-sitting_happy.wav,happy
1778,data/train-custom\14_02_02_02_kids-talking_happy.wav,happy
1779,data/train-custom\15_02_01_01_dogs-sitting_happy.wav,happy
1780,data/train-custom\15_02_01_01_kids-talking_happy.wav,happy
1781,data/train-custom\15_02_01_02_dogs-sitting_happy.wav,happy
1782,data/train-custom\15_02_01_02_kids-talking_happy.wav,happy
1783,data/train-custom\15_02_02_01_dogs-sitting_happy.wav,happy
1784,data/train-custom\15_02_02_01_kids-talking_happy.wav,happy
1785,data/train-custom\15_02_02_02_dogs-sitting_happy.wav,happy
1786,data/train-custom\15_02_02_02_kids-talking_happy.wav,happy
1787,data/train-custom\16_02_01_01_dogs-sitting_happy.wav,happy
1788,data/train-custom\16_02_01_01_kids-talking_happy.wav,happy
1789,data/train-custom\16_02_01_02_dogs-sitting_happy.wav,happy
1790,data/train-custom\16_02_01_02_kids-talking_happy.wav,happy
1791,data/train-custom\16_02_02_01_dogs-sitting_happy.wav,happy
1792,data/train-custom\16_02_02_01_kids-talking_happy.wav,happy
1793,data/train-custom\16_02_02_02_dogs-sitting_happy.wav,happy
1794,data/train-custom\16_02_02_02_kids-talking_happy.wav,happy
1795,data/train-custom\18_01_01_01_dogs-sitting_happy.wav,happy
1796,data/train-custom\18_01_01_01_kids-talking_happy.wav,happy
1797,data/train-custom\18_01_01_02_dogs-sitting_happy.wav,happy
1798,data/train-custom\18_01_01_02_kids-talking_happy.wav,happy
1799,data/train-custom\18_01_02_01_dogs-sitting_happy.wav,happy
1800,data/train-custom\18_01_02_01_kids-talking_happy.wav,happy
1801,data/train-custom\18_01_02_02_dogs-sitting_happy.wav,happy
1802,data/train-custom\18_01_02_02_kids-talking_happy.wav,happy
1803,data/train-custom\19_01_01_01_dogs-sitting_happy.wav,happy
1804,data/train-custom\19_01_01_01_kids-talking_happy.wav,happy
1805,data/train-custom\19_01_01_02_dogs-sitting_happy.wav,happy
1806,data/train-custom\19_01_01_02_kids-talking_happy.wav,happy
1807,data/train-custom\19_01_02_01_dogs-sitting_happy.wav,happy
1808,data/train-custom\19_01_02_01_kids-talking_happy.wav,happy
1809,data/train-custom\19_01_02_02_dogs-sitting_happy.wav,happy
1810,data/train-custom\19_01_02_02_kids-talking_happy.wav,happy
1811,data/train-custom\19_02_01_01_dogs-sitting_happy.wav,happy
1812,data/train-custom\19_02_01_01_kids-talking_happy.wav,happy
1813,data/train-custom\19_02_01_02_dogs-sitting_happy.wav,happy
1814,data/train-custom\19_02_01_02_kids-talking_happy.wav,happy
1815,data/train-custom\19_02_02_01_dogs-sitting_happy.wav,happy
1816,data/train-custom\19_02_02_01_kids-talking_happy.wav,happy
1817,data/train-custom\19_02_02_02_dogs-sitting_happy.wav,happy
1818,data/train-custom\19_02_02_02_kids-talking_happy.wav,happy
1819,data/train-custom\20_01_01_01_dogs-sitting_happy.wav,happy
1820,data/train-custom\20_01_01_01_kids-talking_happy.wav,happy
1821,data/train-custom\20_01_01_02_dogs-sitting_happy.wav,happy
1822,data/train-custom\20_01_01_02_kids-talking_happy.wav,happy
1823,data/train-custom\20_01_02_01_dogs-sitting_happy.wav,happy
1824,data/train-custom\20_01_02_01_kids-talking_happy.wav,happy
1825,data/train-custom\20_01_02_02_dogs-sitting_happy.wav,happy
1826,data/train-custom\20_01_02_02_kids-talking_happy.wav,happy
1827,data/train-custom\21_01_01_01_dogs-sitting_happy.wav,happy
1828,data/train-custom\21_01_01_01_kids-talking_happy.wav,happy
1829,data/train-custom\21_01_01_02_dogs-sitting_happy.wav,happy
1830,data/train-custom\21_01_01_02_kids-talking_happy.wav,happy
1831,data/train-custom\21_01_02_01_dogs-sitting_happy.wav,happy
1832,data/train-custom\21_01_02_01_kids-talking_happy.wav,happy
1833,data/train-custom\21_01_02_02_dogs-sitting_happy.wav,happy
1834,data/train-custom\21_01_02_02_kids-talking_happy.wav,happy
1835,data/train-custom\22_01_01_01_dogs-sitting_happy.wav,happy
1836,data/train-custom\22_01_01_01_kids-talking_happy.wav,happy
1837,data/train-custom\22_01_01_02_dogs-sitting_happy.wav,happy
1838,data/train-custom\22_01_01_02_kids-talking_happy.wav,happy
1839,data/train-custom\22_01_02_01_dogs-sitting_happy.wav,happy
1840,data/train-custom\22_01_02_01_kids-talking_happy.wav,happy
1841,data/train-custom\22_01_02_02_dogs-sitting_happy.wav,happy
1842,data/train-custom\22_01_02_02_kids-talking_happy.wav,happy
1843,data/train-custom\23_01_01_01_dogs-sitting_happy.wav,happy
1844,data/train-custom\23_01_01_01_kids-talking_happy.wav,happy
1845,data/train-custom\23_01_01_02_dogs-sitting_happy.wav,happy
1846,data/train-custom\23_01_01_02_kids-talking_happy.wav,happy
1847,data/train-custom\23_01_02_01_dogs-sitting_happy.wav,happy
1848,data/train-custom\23_01_02_01_kids-talking_happy.wav,happy
1849,data/train-custom\23_01_02_02_dogs-sitting_happy.wav,happy
1850,data/train-custom\23_01_02_02_kids-talking_happy.wav,happy
1851,data/train-custom\24_01_01_01_dogs-sitting_happy.wav,happy
1852,data/train-custom\24_01_01_01_kids-talking_happy.wav,happy
1853,data/train-custom\24_01_01_02_dogs-sitting_happy.wav,happy
1854,data/train-custom\24_01_01_02_kids-talking_happy.wav,happy
1855,data/train-custom\24_01_02_01_dogs-sitting_happy.wav,happy
1856,data/train-custom\24_01_02_01_kids-talking_happy.wav,happy
1857,data/train-custom\24_01_02_02_dogs-sitting_happy.wav,happy
1858,data/train-custom\24_01_02_02_kids-talking_happy.wav,happy
1859,data/train-custom\24_02_01_01_dogs-sitting_happy.wav,happy
1860,data/train-custom\24_02_01_01_kids-talking_happy.wav,happy
1861,data/train-custom\24_02_01_02_dogs-sitting_happy.wav,happy
1862,data/train-custom\24_02_01_02_kids-talking_happy.wav,happy
1863,data/train-custom\24_02_02_01_dogs-sitting_happy.wav,happy
1864,data/train-custom\24_02_02_01_kids-talking_happy.wav,happy
1865,data/train-custom\24_02_02_02_dogs-sitting_happy.wav,happy
1866,data/train-custom\24_02_02_02_kids-talking_happy.wav,happy
1867,data/train-custom\25_01_01_01_fat_happy.wav,happy
1868,data/train-custom\25_01_01_01_fit_happy.wav,happy
1869,data/train-custom\25_01_01_01_five_happy.wav,happy
1870,data/train-custom\25_01_01_01_food_happy.wav,happy
1871,data/train-custom\25_01_01_01_gap_happy.wav,happy
1872,data/train-custom\25_01_01_01_gas_happy.wav,happy
1873,data/train-custom\25_01_01_01_gaze_happy.wav,happy
1874,data/train-custom\25_01_01_01_germ_happy.wav,happy
1875,data/train-custom\25_01_01_01_get_happy.wav,happy
1876,data/train-custom\25_01_01_01_gin_happy.wav,happy
1877,data/train-custom\25_01_01_01_goal_happy.wav,happy
1878,data/train-custom\25_01_01_01_good_happy.wav,happy
1879,data/train-custom\25_01_01_01_goose_happy.wav,happy
1880,data/train-custom\25_01_01_01_gun_happy.wav,happy
1881,data/train-custom\25_01_01_01_half_happy.wav,happy
1882,data/train-custom\25_01_01_01_hall_happy.wav,happy
1883,data/train-custom\25_01_01_01_hash_happy.wav,happy
1884,data/train-custom\25_01_01_01_hate_happy.wav,happy
1885,data/train-custom\25_01_01_01_have_happy.wav,happy
1886,data/train-custom\25_01_01_01_haze_happy.wav,happy
1887,data/train-custom\25_01_01_01_hire_happy.wav,happy
1888,data/train-custom\25_01_01_01_hit_happy.wav,happy
1889,data/train-custom\25_01_01_01_hole_happy.wav,happy
1890,data/train-custom\25_01_01_01_home_happy.wav,happy
1891,data/train-custom\25_01_01_01_hurl_happy.wav,happy
1892,data/train-custom\25_01_01_01_hush_happy.wav,happy
1893,data/train-custom\25_01_01_01_jail_happy.wav,happy
1894,data/train-custom\25_01_01_01_jar_happy.wav,happy
1895,data/train-custom\25_01_01_01_join_happy.wav,happy
1896,data/train-custom\25_01_01_01_judge_happy.wav,happy
1897,data/train-custom\25_01_01_01_jug_happy.wav,happy
1898,data/train-custom\25_01_01_01_juice_happy.wav,happy
1899,data/train-custom\25_01_01_01_keen_happy.wav,happy
1900,data/train-custom\25_01_01_01_keep_happy.wav,happy
1901,data/train-custom\25_01_01_01_keg_happy.wav,happy
1902,data/train-custom\25_01_01_01_kick_happy.wav,happy
1903,data/train-custom\25_01_01_01_kill_happy.wav,happy
1904,data/train-custom\25_01_01_01_king_happy.wav,happy
1905,data/train-custom\25_01_01_01_kite_happy.wav,happy
1906,data/train-custom\25_01_01_01_knock_happy.wav,happy
1907,data/train-custom\25_01_01_01_late_happy.wav,happy
1908,data/train-custom\25_01_01_01_laud_happy.wav,happy
1909,data/train-custom\25_01_01_01_lean_happy.wav,happy
1910,data/train-custom\25_01_01_01_learn_happy.wav,happy
1911,data/train-custom\25_01_01_01_lease_happy.wav,happy
1912,data/train-custom\25_01_01_01_lid_happy.wav,happy
1913,data/train-custom\25_01_01_01_life_happy.wav,happy
1914,data/train-custom\25_01_01_01_limb_happy.wav,happy
1915,data/train-custom\25_01_01_01_live_happy.wav,happy
1916,data/train-custom\25_01_01_01_loaf_happy.wav,happy
1917,data/train-custom\25_01_01_01_long_happy.wav,happy
1918,data/train-custom\25_01_01_01_lore_happy.wav,happy
1919,data/train-custom\25_01_01_01_lose_happy.wav,happy
1920,data/train-custom\25_01_01_01_lot_happy.wav,happy
1921,data/train-custom\25_01_01_01_love_happy.wav,happy
1922,data/train-custom\25_01_01_01_luck_happy.wav,happy
1923,data/train-custom\25_01_01_01_make_happy.wav,happy
1924,data/train-custom\25_01_01_01_match_happy.wav,happy
1925,data/train-custom\25_01_01_01_merge_happy.wav,happy
1926,data/train-custom\25_01_01_01_mess_happy.wav,happy
1927,data/train-custom\25_01_01_01_met_happy.wav,happy
1928,data/train-custom\25_01_01_01_mill_happy.wav,happy
1929,data/train-custom\25_01_01_01_mob_happy.wav,happy
1930,data/train-custom\25_01_01_01_mode_happy.wav,happy
1931,data/train-custom\25_01_01_01_mood_happy.wav,happy
1932,data/train-custom\25_01_01_01_moon_happy.wav,happy
1933,data/train-custom\25_01_01_01_mop_happy.wav,happy
1934,data/train-custom\25_01_01_01_mouse_happy.wav,happy
1935,data/train-custom\25_01_01_01_nag_happy.wav,happy
1936,data/train-custom\25_01_01_01_name_happy.wav,happy
1937,data/train-custom\25_01_01_01_near_happy.wav,happy
1938,data/train-custom\25_01_01_01_neat_happy.wav,happy
1939,data/train-custom\25_01_01_01_nice_happy.wav,happy
1940,data/train-custom\25_01_01_01_note_happy.wav,happy
1941,data/train-custom\25_01_01_01_numb_happy.wav,happy
1942,data/train-custom\25_01_01_01_pad_happy.wav,happy
1943,data/train-custom\25_01_01_01_page_happy.wav,happy
1944,data/train-custom\25_01_01_01_pain_happy.wav,happy
1945,data/train-custom\25_01_01_01_pass_happy.wav,happy
1946,data/train-custom\25_01_01_01_pearl_happy.wav,happy
1947,data/train-custom\25_01_01_01_peg_happy.wav,happy
1948,data/train-custom\25_01_01_01_perch_happy.wav,happy
1949,data/train-custom\25_01_01_01_phone_happy.wav,happy
1950,data/train-custom\25_01_01_01_pick_happy.wav,happy
1951,data/train-custom\25_01_01_01_pike_happy.wav,happy
1952,data/train-custom\25_01_01_01_pole_happy.wav,happy
1953,data/train-custom\25_01_01_01_pool_happy.wav,happy
1954,data/train-custom\25_01_01_01_puff_happy.wav,happy
1955,data/train-custom\25_01_01_01_rag_happy.wav,happy
1956,data/train-custom\25_01_01_01_raid_happy.wav,happy
1957,data/train-custom\25_01_01_01_rain_happy.wav,happy
1958,data/train-custom\25_01_01_01_raise_happy.wav,happy
1959,data/train-custom\25_01_01_01_rat_happy.wav,happy
1960,data/train-custom\25_01_01_01_reach_happy.wav,happy
1961,data/train-custom\25_01_01_01_read_happy.wav,happy
1962,data/train-custom\25_01_01_01_red_happy.wav,happy
1963,data/train-custom\25_01_01_01_ring_happy.wav,happy
1964,data/train-custom\25_01_01_01_ripe_happy.wav,happy
1965,data/train-custom\25_01_01_01_road_happy.wav,happy
1966,data/train-custom\25_01_01_01_room_happy.wav,happy
1967,data/train-custom\25_01_01_01_rose_happy.wav,happy
1968,data/train-custom\25_01_01_01_rot_happy.wav,happy
1969,data/train-custom\25_01_01_01_rough_happy.wav,happy
1970,data/train-custom\25_01_01_01_rush_happy.wav,happy
1971,data/train-custom\25_01_01_01_said_happy.wav,happy
1972,data/train-custom\25_01_01_01_sail_happy.wav,happy
1973,data/train-custom\25_01_01_01_search_happy.wav,happy
1974,data/train-custom\25_01_01_01_seize_happy.wav,happy
1975,data/train-custom\25_01_01_01_sell_happy.wav,happy
1976,data/train-custom\25_01_01_01_shack_happy.wav,happy
1977,data/train-custom\25_01_01_01_shall_happy.wav,happy
1978,data/train-custom\25_01_01_01_shawl_happy.wav,happy
1979,data/train-custom\25_01_01_01_sheep_happy.wav,happy
1980,data/train-custom\25_01_01_01_shirt_happy.wav,happy
1981,data/train-custom\25_01_01_01_should_happy.wav,happy
1982,data/train-custom\25_01_01_01_shout_happy.wav,happy
1983,data/train-custom\25_01_01_01_size_happy.wav,happy
1984,data/train-custom\25_01_01_01_soap_happy.wav,happy
1985,data/train-custom\25_01_01_01_soup_happy.wav,happy
1986,data/train-custom\25_01_01_01_sour_happy.wav,happy
1987,data/train-custom\25_01_01_01_south_happy.wav,happy
1988,data/train-custom\25_01_01_01_sub_happy.wav,happy
1989,data/train-custom\25_01_01_01_such_happy.wav,happy
1990,data/train-custom\25_01_01_01_sure_happy.wav,happy
1991,data/train-custom\25_01_01_01_take_happy.wav,happy
1992,data/train-custom\25_01_01_01_talk_happy.wav,happy
1993,data/train-custom\25_01_01_01_tape_happy.wav,happy
1994,data/train-custom\25_01_01_01_team_happy.wav,happy
1995,data/train-custom\25_01_01_01_tell_happy.wav,happy
1996,data/train-custom\25_01_01_01_thin_happy.wav,happy
1997,data/train-custom\25_01_01_01_third_happy.wav,happy
1998,data/train-custom\25_01_01_01_thought_happy.wav,happy
1999,data/train-custom\25_01_01_01_thumb_happy.wav,happy
2000,data/train-custom\25_01_01_01_time_happy.wav,happy
2001,data/train-custom\25_01_01_01_tip_happy.wav,happy
2002,data/train-custom\25_01_01_01_tire_happy.wav,happy
2003,data/train-custom\25_01_01_01_ton_happy.wav,happy
2004,data/train-custom\25_01_01_01_tool_happy.wav,happy
2005,data/train-custom\25_01_01_01_tough_happy.wav,happy
2006,data/train-custom\25_01_01_01_turn_happy.wav,happy
2007,data/train-custom\25_01_01_01_vine_happy.wav,happy
2008,data/train-custom\25_01_01_01_voice_happy.wav,happy
2009,data/train-custom\25_01_01_01_void_happy.wav,happy
2010,data/train-custom\25_01_01_01_vote_happy.wav,happy
2011,data/train-custom\25_01_01_01_wag_happy.wav,happy
2012,data/train-custom\25_01_01_01_walk_happy.wav,happy
2013,data/train-custom\25_01_01_01_wash_happy.wav,happy
2014,data/train-custom\25_01_01_01_week_happy.wav,happy
2015,data/train-custom\25_01_01_01_wheat_happy.wav,happy
2016,data/train-custom\25_01_01_01_when_happy.wav,happy
2017,data/train-custom\25_01_01_01_which_happy.wav,happy
2018,data/train-custom\25_01_01_01_whip_happy.wav,happy
2019,data/train-custom\25_01_01_01_white_happy.wav,happy
2020,data/train-custom\25_01_01_01_wife_happy.wav,happy
2021,data/train-custom\26_01_01_01_back_happy.wav,happy
2022,data/train-custom\26_01_01_01_bar_happy.wav,happy
2023,data/train-custom\26_01_01_01_base_happy.wav,happy
2024,data/train-custom\26_01_01_01_bath_happy.wav,happy
2025,data/train-custom\26_01_01_01_bean_happy.wav,happy
2026,data/train-custom\26_01_01_01_beg_happy.wav,happy
2027,data/train-custom\26_01_01_01_bite_happy.wav,happy
2028,data/train-custom\26_01_01_01_boat_happy.wav,happy
2029,data/train-custom\26_01_01_01_bone_happy.wav,happy
2030,data/train-custom\26_01_01_01_book_happy.wav,happy
2031,data/train-custom\26_01_01_01_bought_happy.wav,happy
2032,data/train-custom\26_01_01_01_burn_happy.wav,happy
2033,data/train-custom\26_01_01_01_cab_happy.wav,happy
2034,data/train-custom\26_01_01_01_calm_happy.wav,happy
2035,data/train-custom\26_01_01_01_came_happy.wav,happy
2036,data/train-custom\26_01_01_01_cause_happy.wav,happy
2037,data/train-custom\26_01_01_01_chain_happy.wav,happy
2038,data/train-custom\26_01_01_01_chair_happy.wav,happy
2039,data/train-custom\26_01_01_01_chalk_happy.wav,happy
2040,data/train-custom\26_01_01_01_chat_happy.wav,happy
2041,data/train-custom\26_01_01_01_check_happy.wav,happy
2042,data/train-custom\26_01_01_01_cheek_happy.wav,happy
2043,data/train-custom\26_01_01_01_chief_happy.wav,happy
2044,data/train-custom\26_01_01_01_choice_happy.wav,happy
2045,data/train-custom\26_01_01_01_cool_happy.wav,happy
2046,data/train-custom\26_01_01_01_dab_happy.wav,happy
2047,data/train-custom\26_01_01_01_date_happy.wav,happy
2048,data/train-custom\26_01_01_01_dead_happy.wav,happy
2049,data/train-custom\26_01_01_01_death_happy.wav,happy
2050,data/train-custom\26_01_01_01_deep_happy.wav,happy
2051,data/train-custom\26_01_01_01_door_happy.wav,happy
2052,data/train-custom\26_01_01_01_fail_happy.wav,happy
2053,data/train-custom\26_01_01_01_fall_happy.wav,happy
2054,data/train-custom\26_01_01_01_far_happy.wav,happy
2055,data/train-custom\26_01_01_01_fat_happy.wav,happy
2056,data/train-custom\26_01_01_01_fit_happy.wav,happy
2057,data/train-custom\26_01_01_01_five_happy.wav,happy
2058,data/train-custom\26_01_01_01_food_happy.wav,happy
2059,data/train-custom\26_01_01_01_gap_happy.wav,happy
2060,data/train-custom\26_01_01_01_gas_happy.wav,happy
2061,data/train-custom\26_01_01_01_gaze_happy.wav,happy
2062,data/train-custom\26_01_01_01_germ_happy.wav,happy
2063,data/train-custom\26_01_01_01_get_happy.wav,happy
2064,data/train-custom\26_01_01_01_gin_happy.wav,happy
2065,data/train-custom\26_01_01_01_goal_happy.wav,happy
2066,data/train-custom\26_01_01_01_good_happy.wav,happy
2067,data/train-custom\26_01_01_01_goose_happy.wav,happy
2068,data/train-custom\26_01_01_01_gun_happy.wav,happy
2069,data/train-custom\26_01_01_01_half_happy.wav,happy
2070,data/train-custom\26_01_01_01_hall_happy.wav,happy
2071,data/train-custom\26_01_01_01_hash_happy.wav,happy
2072,data/train-custom\26_01_01_01_hate_happy.wav,happy
2073,data/train-custom\26_01_01_01_have_happy.wav,happy
2074,data/train-custom\26_01_01_01_haze_happy.wav,happy
2075,data/train-custom\26_01_01_01_hire_happy.wav,happy
2076,data/train-custom\26_01_01_01_hit_happy.wav,happy
2077,data/train-custom\26_01_01_01_hole_happy.wav,happy
2078,data/train-custom\26_01_01_01_home_happy.wav,happy
2079,data/train-custom\26_01_01_01_hurl_happy.wav,happy
2080,data/train-custom\26_01_01_01_hush_happy.wav,happy
2081,data/train-custom\26_01_01_01_jail_happy.wav,happy
2082,data/train-custom\26_01_01_01_jar_happy.wav,happy
2083,data/train-custom\26_01_01_01_join_happy.wav,happy
2084,data/train-custom\26_01_01_01_judge_happy.wav,happy
2085,data/train-custom\26_01_01_01_jug_happy.wav,happy
2086,data/train-custom\26_01_01_01_juice_happy.wav,happy
2087,data/train-custom\26_01_01_01_keen_happy.wav,happy
2088,data/train-custom\26_01_01_01_keep_happy.wav,happy
2089,data/train-custom\26_01_01_01_keg_happy.wav,happy
2090,data/train-custom\26_01_01_01_kick_happy.wav,happy
2091,data/train-custom\26_01_01_01_kill_happy.wav,happy
2092,data/train-custom\26_01_01_01_king_happy.wav,happy
2093,data/train-custom\26_01_01_01_kite_happy.wav,happy
2094,data/train-custom\26_01_01_01_knock_happy.wav,happy
2095,data/train-custom\26_01_01_01_late_happy.wav,happy
2096,data/train-custom\26_01_01_01_laud_happy.wav,happy
2097,data/train-custom\26_01_01_01_lean_happy.wav,happy
2098,data/train-custom\26_01_01_01_learn_happy.wav,happy
2099,data/train-custom\26_01_01_01_lease_happy.wav,happy
2100,data/train-custom\26_01_01_01_lid_happy.wav,happy
2101,data/train-custom\26_01_01_01_life_happy.wav,happy
2102,data/train-custom\26_01_01_01_limb_happy.wav,happy
2103,data/train-custom\26_01_01_01_live_happy.wav,happy
2104,data/train-custom\26_01_01_01_loaf_happy.wav,happy
2105,data/train-custom\26_01_01_01_long_happy.wav,happy
2106,data/train-custom\26_01_01_01_lore_happy.wav,happy
2107,data/train-custom\26_01_01_01_lose_happy.wav,happy
2108,data/train-custom\26_01_01_01_lot_happy.wav,happy
2109,data/train-custom\26_01_01_01_love_happy.wav,happy
2110,data/train-custom\26_01_01_01_luck_happy.wav,happy
2111,data/train-custom\26_01_01_01_make_happy.wav,happy
2112,data/train-custom\26_01_01_01_match_happy.wav,happy
2113,data/train-custom\26_01_01_01_merge_happy.wav,happy
2114,data/train-custom\26_01_01_01_mess_happy.wav,happy
2115,data/train-custom\26_01_01_01_met_happy.wav,happy
2116,data/train-custom\26_01_01_01_mill_happy.wav,happy
2117,data/train-custom\26_01_01_01_mob_happy.wav,happy
2118,data/train-custom\26_01_01_01_mode_happy.wav,happy
2119,data/train-custom\26_01_01_01_mood_happy.wav,happy
2120,data/train-custom\26_01_01_01_moon_happy.wav,happy
2121,data/train-custom\26_01_01_01_mop_happy.wav,happy
2122,data/train-custom\26_01_01_01_mouse_happy.wav,happy
2123,data/train-custom\26_01_01_01_nag_happy.wav,happy
2124,data/train-custom\26_01_01_01_name_happy.wav,happy
2125,data/train-custom\26_01_01_01_near_happy.wav,happy
2126,data/train-custom\26_01_01_01_neat_happy.wav,happy
2127,data/train-custom\26_01_01_01_nice_happy.wav,happy
2128,data/train-custom\26_01_01_01_note_happy.wav,happy
2129,data/train-custom\26_01_01_01_numb_happy.wav,happy
2130,data/train-custom\26_01_01_01_pad_happy.wav,happy
2131,data/train-custom\26_01_01_01_page_happy.wav,happy
2132,data/train-custom\26_01_01_01_pain_happy.wav,happy
2133,data/train-custom\26_01_01_01_pass_happy.wav,happy
2134,data/train-custom\26_01_01_01_pearl_happy.wav,happy
2135,data/train-custom\26_01_01_01_peg_happy.wav,happy
2136,data/train-custom\26_01_01_01_perch_happy.wav,happy
2137,data/train-custom\26_01_01_01_phone_happy.wav,happy
2138,data/train-custom\26_01_01_01_pick_happy.wav,happy
2139,data/train-custom\26_01_01_01_pike_happy.wav,happy
2140,data/train-custom\26_01_01_01_pole_happy.wav,happy
2141,data/train-custom\26_01_01_01_pool_happy.wav,happy
2142,data/train-custom\26_01_01_01_puff_happy.wav,happy
2143,data/train-custom\26_01_01_01_rag_happy.wav,happy
2144,data/train-custom\26_01_01_01_raid_happy.wav,happy
2145,data/train-custom\26_01_01_01_rain_happy.wav,happy
2146,data/train-custom\26_01_01_01_raise_happy.wav,happy
2147,data/train-custom\26_01_01_01_rat_happy.wav,happy
2148,data/train-custom\26_01_01_01_reach_happy.wav,happy
2149,data/train-custom\26_01_01_01_read_happy.wav,happy
2150,data/train-custom\26_01_01_01_red_happy.wav,happy
2151,data/train-custom\26_01_01_01_ring_happy.wav,happy
2152,data/train-custom\26_01_01_01_ripe_happy.wav,happy
2153,data/train-custom\26_01_01_01_road_happy.wav,happy
2154,data/train-custom\26_01_01_01_room_happy.wav,happy
2155,data/train-custom\26_01_01_01_rose_happy.wav,happy
2156,data/train-custom\26_01_01_01_rot_happy.wav,happy
2157,data/train-custom\26_01_01_01_rough_happy.wav,happy
2158,data/train-custom\26_01_01_01_rush_happy.wav,happy
2159,data/train-custom\26_01_01_01_said_happy.wav,happy
2160,data/train-custom\26_01_01_01_sail_happy.wav,happy
2161,data/train-custom\26_01_01_01_search_happy.wav,happy
2162,data/train-custom\26_01_01_01_seize_happy.wav,happy
2163,data/train-custom\26_01_01_01_sell_happy.wav,happy
2164,data/train-custom\26_01_01_01_shack_happy.wav,happy
2165,data/train-custom\26_01_01_01_shall_happy.wav,happy
2166,data/train-custom\26_01_01_01_shawl_happy.wav,happy
2167,data/train-custom\26_01_01_01_sheep_happy.wav,happy
2168,data/train-custom\26_01_01_01_shirt_happy.wav,happy
2169,data/train-custom\26_01_01_01_should_happy.wav,happy
2170,data/train-custom\26_01_01_01_shout_happy.wav,happy
2171,data/train-custom\26_01_01_01_size_happy.wav,happy
2172,data/train-custom\26_01_01_01_soap_happy.wav,happy
2173,data/train-custom\26_01_01_01_soup_happy.wav,happy
2174,data/train-custom\26_01_01_01_sour_happy.wav,happy
2175,data/train-custom\26_01_01_01_south_happy.wav,happy
2176,data/train-custom\26_01_01_01_sub_happy.wav,happy
2177,data/train-custom\26_01_01_01_such_happy.wav,happy
2178,data/train-custom\26_01_01_01_sure_happy.wav,happy
2179,data/train-custom\26_01_01_01_take_happy.wav,happy
2180,data/train-custom\26_01_01_01_talk_happy.wav,happy
2181,data/train-custom\26_01_01_01_tape_happy.wav,happy
2182,data/train-custom\26_01_01_01_team_happy.wav,happy
2183,data/train-custom\26_01_01_01_tell_happy.wav,happy
2184,data/train-custom\26_01_01_01_thin_happy.wav,happy
2185,data/train-custom\26_01_01_01_third_happy.wav,happy
2186,data/train-custom\26_01_01_01_thought_happy.wav,happy
2187,data/train-custom\26_01_01_01_thumb_happy.wav,happy
2188,data/train-custom\26_01_01_01_time_happy.wav,happy
2189,data/train-custom\26_01_01_01_tip_happy.wav,happy
2190,data/train-custom\26_01_01_01_tire_happy.wav,happy
2191,data/train-custom\26_01_01_01_ton_happy.wav,happy
2192,data/train-custom\26_01_01_01_tool_happy.wav,happy
2193,data/train-custom\26_01_01_01_tough_happy.wav,happy
2194,data/train-custom\26_01_01_01_turn_happy.wav,happy
2195,data/train-custom\26_01_01_01_vine_happy.wav,happy
2196,data/train-custom\26_01_01_01_voice_happy.wav,happy
2197,data/train-custom\26_01_01_01_void_happy.wav,happy
2198,data/train-custom\26_01_01_01_vote_happy.wav,happy
2199,data/train-custom\26_01_01_01_wag_happy.wav,happy
